LOANID,ORIG_CHN,ORIG_RT,ORIG_AMT,ORIG_TRM,OLTV,NUM_BO,DTI,CSCORE_B,FTHB_FLG,PURPOSE,PROP_TYP,NUM_UNIT,OCC_STAT,STATE,VinYr,RELOCATION_FLG,LAST_UPB_LOANAMT_PERCENT1,LAST_UPB_ORIG_VAL_PERCENT,Zero.Bal.Code,MOD_FLAG,FCC_FLC
150499,R,6.875,185000,300,54,1,28,714,N,C,PU,1,P,FL,2006,N,92.73407568,50.07640086,1,N,Not Foreclosed
261574,C,6.625,396000,360,77,2,34,714,N,R,SF,1,P,CO,2008,N,100,77,1,N,Not Foreclosed
46760,C,5.875,168000,360,79,2,60,800,N,P,SF,1,P,IA,2006,N,94.34813095,74.53502347,1,N,Not Foreclosed
89271,C,5.625,276000,180,75,2,35,730,N,R,SF,1,P,WI,2006,N,76.71793478,57.53845109,1,N,Not Foreclosed
50006,R,6.375,142000,360,57,2,30,799,N,C,SF,1,P,VA,2006,N,94.22476056,53.70811352,1,N,Not Foreclosed
51537,B,6.5,175000,360,70,1,40,632,Y,P,PU,1,P,CO,2006,N,90.53149714,63.372048,1,N,Not Foreclosed
151750,R,6.75,358000,360,80,2,34,781,N,P,SF,1,P,IL,2006,N,99.09662291,79.27729832,1,N,Not Foreclosed
12888,C,5.875,188000,360,80,1,57,772,N,P,CO,1,P,MI,2005,N,93.22871277,74.58297021,9,N,Foreclosed
189668,B,6.5,150000,360,67,1,56,653,N,C,SF,1,I,CA,2007,N,98.68885333,66.12153174,9,N,Foreclosed
16736,R,6.25,217000,360,70,2,47,675,Y,P,SF,1,P,PA,2005,N,98.82818433,69.17972903,1,N,Not Foreclosed
92058,R,6,260000,360,73,2,19,761,N,P,PU,1,P,GA,2006,N,96.43780385,70.3995968,1,N,Not Foreclosed
7994,R,6.375,82000,360,66,1,27,586,N,C,SF,1,P,OH,2005,N,93.65934146,61.81516537,9,N,Foreclosed
64946,B,6.375,104000,360,70,1,55,654,N,C,CO,1,P,AZ,2006,N,90.18176923,63.12723845,9,N,Not Foreclosed
251120,C,7.375,270000,360,90,1,59,753,N,R,SF,1,I,UT,2008,N,99.0553963,89.14985667,9,N,Foreclosed
175192,C,7.5,62000,360,78,2,34,679,N,C,SF,1,I,OH,2007,N,96.9733871,75.63924193,9,N,Not Foreclosed
221174,C,6.875,256000,360,85,1,41,662,N,R,PU,1,S,SC,2007,N,97.55435547,82.92120215,1,N,Not Foreclosed
7770,R,5.875,127000,360,69,1,36,682,N,R,SF,1,P,NC,2005,N,87.43772441,60.33202984,1,N,Not Foreclosed
156889,R,7.25,129000,360,90,2,43,818,N,C,PU,1,P,ID,2007,N,98.88463566,88.99617211,9,N,Foreclosed
83843,C,6.5,400000,360,80,2,50,698,N,C,SF,1,P,CA,2006,N,83.7447625,66.99581,1,Y,Not Foreclosed
102996,R,6.375,152000,360,90,2,44,774,N,P,SF,1,P,NY,2006,N,96.96063158,87.26456842,1,N,Not Foreclosed
100050,C,5.5,166000,180,67,2,47,700,N,C,SF,1,P,TN,2006,N,79.90006024,53.53304037,1,N,Not Foreclosed
69321,C,6.125,417000,360,42,2,31,725,N,R,SF,1,P,MD,2006,N,90.23564508,37.89897093,1,N,Not Foreclosed
152201,R,6.75,212000,360,80,1,32,746,N,P,SF,1,P,FL,2006,N,97.79426887,78.23541509,9,N,Foreclosed
144529,C,6.875,221000,360,72,1,52,645,N,C,SF,1,P,FL,2006,N,89.35271493,64.33395476,1,N,Not Foreclosed
192848,B,6.625,89000,360,90,1,22,704,N,C,SF,1,P,OH,2007,N,97.28552809,87.55697528,9,N,Foreclosed
12898,R,5.875,29000,120,75,1,49,706,N,C,SF,1,P,IL,2005,N,1.416965517,1.062724138,1,N,Not Foreclosed
38651,C,5.625,356000,360,95,1,43,725,N,P,PU,1,P,NV,2005,N,94.59242978,89.86280829,9,N,Foreclosed
143003,C,6.875,125000,360,80,1,31,802,N,P,SF,1,P,WI,2006,N,89.24232,71.393856,1,N,Not Foreclosed
131664,B,6.875,280000,360,79,2,33,683,N,R,PU,1,P,FL,2006,N,98.11747857,77.51280808,3,N,Foreclosed
183174,C,5.75,313000,360,80,2,46,739,N,P,SF,1,P,MD,2007,N,96.19215974,76.9537278,1,N,Not Foreclosed
9917,R,5.875,46000,360,80,2,15,658,N,R,SF,1,P,TX,2005,N,88.66047826,70.92838261,1,N,Not Foreclosed
191177,R,6.625,100000,360,49,2,47,559,N,P,SF,1,P,AL,2007,N,97.94172,47.99144279,9,N,Foreclosed
162160,R,6.25,226000,360,94,1,38,633,N,P,SF,1,P,WY,2007,N,96.4914292,90.70194346,9,N,Foreclosed
234709,C,6.625,110000,360,80,1,46,754,N,P,CO,1,S,ME,2008,N,96.10260909,76.88208727,1,N,Not Foreclosed
160217,B,7.25,37000,360,65,2,64,750,N,P,CO,1,P,TX,2007,N,97.99294595,63.69541487,1,N,Not Foreclosed
65651,B,6.5,139000,360,90,1,39,705,N,R,SF,1,P,SC,2006,N,98.94557554,89.05101801,1,N,Not Foreclosed
173072,C,5.75,313000,180,71,2,30,788,N,R,PU,1,P,CA,2007,N,79.3145016,56.31329614,1,N,Not Foreclosed
138166,B,7.25,230000,360,69,1,37,737,N,C,SF,1,S,CA,2006,N,96.67833913,66.70805401,9,N,Foreclosed
157336,B,7.125,189000,360,58,1,56,582,N,C,SF,1,P,FL,2007,N,98.21166667,56.96276666,9,N,Foreclosed
219121,C,5.375,342000,315,79,1,42,656,N,R,PU,1,P,FL,2008,N,90.09060819,71.17158047,1,N,Not Foreclosed
109545,C,7,65000,240,72,1,39,640,N,C,SF,1,P,KS,2006,N,89.1088,64.158336,1,N,Not Foreclosed
120286,B,7.625,31000,360,72,1,22,641,N,C,SF,1,P,MO,2006,N,92.50835484,66.60601548,1,N,Not Foreclosed
222400,R,5.875,200000,360,80,2,28,740,N,C,SF,1,P,MI,2008,N,97.75076,78.200608,3,N,Foreclosed
86068,C,6,191000,180,80,2,48,641,N,P,CO,1,P,TX,2006,N,73.30608377,58.64486702,1,N,Not Foreclosed
177384,C,6.875,113000,360,80,1,22,789,N,P,SF,1,P,GA,2007,N,87.58165487,70.06532389,1,N,Not Foreclosed
224470,C,4.375,380000,180,40,2,27,760,N,C,SF,1,P,WI,2008,N,66.98687105,26.79474842,1,N,Not Foreclosed
56924,R,5.5,380000,360,95,2,16,679,N,P,MH,1,P,CA,2006,Y,96.72320263,91.8870425,9,N,Foreclosed
49378,C,6.125,343000,360,80,1,64,703,N,P,PU,1,P,AZ,2006,N,82.61846647,66.09477318,1,Y,Not Foreclosed
41189,R,5.625,106000,360,80,2,42,724,N,C,SF,1,P,NC,2005,N,89.77435849,71.81948679,1,N,Not Foreclosed
38021,C,5.75,255000,360,63,2,31,760,N,P,SF,1,P,NJ,2005,N,93.24973725,58.74733447,1,N,Not Foreclosed
262558,R,6.625,145000,360,80,1,28,695,N,P,SF,1,P,IN,2008,N,99.14345517,79.31476414,1,N,Not Foreclosed
228418,C,6,352000,360,74,2,55,772,N,R,CO,1,P,IL,2007,N,98.6316875,72.98744875,1,N,Not Foreclosed
24667,R,6.375,94000,360,90,1,46,799,N,C,SF,1,P,IL,2005,N,91.51125532,82.36012979,1,N,Not Foreclosed
66430,B,5.75,170000,360,53,1,16,790,N,C,CO,1,P,FL,2006,N,90.00206471,47.70109429,1,N,Not Foreclosed
97429,C,6.5,320000,360,80,2,31,642,N,P,SF,1,P,NV,2006,N,100,80,1,N,Not Foreclosed
130767,C,6.5,110000,360,24,2,44,793,N,P,SF,1,P,CA,2006,N,97.75657273,23.46157746,1,N,Not Foreclosed
32216,C,6.625,151000,360,76,1,27,779,N,C,PU,1,I,NJ,2005,N,88.40127815,67.18497139,1,N,Not Foreclosed
217571,R,4.75,215000,180,52,2,44,776,N,C,SF,1,P,WA,2008,N,66.91882791,34.79779051,1,N,Not Foreclosed
188143,R,6.875,268000,360,92,1,27,684,N,P,CO,1,P,GA,2007,N,97.04096269,89.27768568,9,N,Foreclosed
223240,B,6.125,100000,360,20,1,29,636,N,C,SF,1,P,CA,2007,N,100,20,9,N,Foreclosed
252087,C,5.5,340000,240,57,2,47,806,Y,P,SF,1,P,CA,2008,N,89.83680882,51.20698103,1,N,Not Foreclosed
84212,R,6.625,68000,360,80,1,40,759,N,P,SF,1,P,IL,2006,N,97.38570588,77.90856471,1,N,Not Foreclosed
127245,R,6.375,35000,120,23,2,35,777,N,P,PU,1,P,NC,2006,N,70.60962857,16.24021458,1,N,Not Foreclosed
186390,R,6.75,58000,360,76,1,26,633,N,C,CO,1,P,AZ,2007,N,93.59860345,71.13493862,1,N,Not Foreclosed
255410,B,5.875,160000,180,75,2,46,807,Y,P,SF,1,P,MA,2008,N,100,75,1,N,Not Foreclosed
245892,R,6.125,308000,360,80,1,53,741,N,C,PU,1,P,AZ,2008,N,97.27360065,77.81888052,3,N,Foreclosed
21705,R,5.875,159000,360,95,2,40,661,Y,P,SF,1,P,FL,2005,N,92.82466038,88.18342736,9,N,Foreclosed
225876,R,5.875,410000,360,77,2,50,700,Y,P,SF,2,P,NY,2008,N,98.52633171,75.86527541,1,N,Not Foreclosed
88467,R,6.75,245000,360,76,2,23,802,N,C,SF,1,P,CA,2006,N,96.57489796,73.39692244,9,N,Foreclosed
123075,C,6.75,396000,360,80,2,34,736,N,P,SF,1,P,MA,2006,N,100,80,1,N,Not Foreclosed
72937,C,6.25,346000,360,80,1,37,737,N,C,PU,1,S,HI,2006,N,93.71493064,74.97194451,9,N,Foreclosed
34677,C,6.5,64000,240,80,2,25,585,N,C,SF,1,P,IN,2005,N,91.1338125,72.90705,9,N,Foreclosed
90596,R,6.875,95000,360,70,1,38,632,N,C,SF,1,P,WI,2006,N,95.83316842,67.0832179,9,N,Foreclosed
201231,C,6.875,272000,360,80,1,31,762,N,R,SF,1,I,CA,2008,N,99.13786765,79.31029412,3,N,Foreclosed
93635,C,6.125,155000,360,58,1,33,692,N,C,PU,1,P,FL,2006,N,98.04401935,56.86553123,9,Y,Foreclosed
82275,B,6.875,286000,360,86,2,59,630,N,C,SF,1,P,MN,2006,N,94.94321329,81.65116344,3,N,Foreclosed
186087,R,6.75,290000,360,74,2,24,667,Y,P,SF,1,P,NJ,2007,N,98.18278966,72.65526434,1,N,Not Foreclosed
185133,C,6.375,209000,360,95,1,64,647,N,P,PU,1,P,GA,2007,N,98.85549761,93.91272273,9,N,Foreclosed
247709,R,6,62000,180,80,2,55,727,N,P,SF,1,I,TX,2008,N,7.182048387,5.74563871,1,N,Not Foreclosed
196212,R,5.875,124000,360,89,2,36,793,N,R,SF,1,P,IA,2008,N,93.50095968,83.21585411,1,N,Not Foreclosed
78378,C,5.875,417000,360,78,2,36,778,Y,P,SF,1,P,KY,2006,N,95.83761871,74.75334259,1,N,Not Foreclosed
199626,R,5.75,175000,360,59,2,19,737,N,C,SF,1,P,MS,2008,N,96.87513714,57.15633091,1,N,Not Foreclosed
104789,C,6.75,139000,360,82,1,32,680,N,C,SF,1,P,GA,2006,N,103.0351727,84.48884159,9,Y,Foreclosed
24722,C,5.375,164000,180,80,2,18,788,N,R,SF,1,P,MI,2005,N,75.77593902,60.62075122,1,N,Not Foreclosed
264687,B,7.25,374000,360,90,1,49,710,N,P,PU,1,P,FL,2008,N,99.55185027,89.59666524,9,N,Foreclosed
202582,B,6,280000,360,76,2,50,763,N,C,SF,1,P,FL,2008,N,98.02090357,74.49588671,3,N,Foreclosed
130810,B,6.625,223000,360,94,1,29,686,N,P,PU,1,P,FL,2006,N,97.36890583,91.52677146,9,N,Foreclosed
127197,C,6.625,132000,360,77,1,27,647,N,C,SF,1,P,IL,2006,N,95.19479545,73.29999251,9,N,Foreclosed
98611,C,5.75,199000,180,80,2,35,784,N,P,PU,1,P,TX,2006,N,58.05857789,46.44686231,1,N,Not Foreclosed
80412,R,6.625,117000,360,80,2,45,694,N,P,PU,1,P,TX,2006,N,90.75341026,72.60272821,1,N,Not Foreclosed
200680,B,7.125,103000,360,85,1,57,708,N,P,SF,1,I,MD,2008,N,98.30506796,83.55930777,9,N,Foreclosed
13935,R,5.875,300000,360,67,2,47,699,N,C,SF,1,P,CA,2005,N,92.35405667,61.87721797,2,N,Foreclosed
158215,R,5.875,221000,360,74,2,15,753,N,C,SF,1,P,VA,2007,N,93.23972851,68.99739911,1,N,Not Foreclosed
120883,B,7.375,128000,360,85,1,30,766,N,C,SF,1,P,IL,2006,N,98.88383594,84.05126054,1,N,Not Foreclosed
68044,R,6.875,315000,360,90,1,37,692,N,P,SF,1,I,NJ,2006,N,98.41181905,88.57063714,1,N,Not Foreclosed
161174,B,6.125,224000,360,80,1,51,695,N,R,PU,1,P,PA,2007,N,97.52513839,78.02011071,1,N,Not Foreclosed
43614,R,5.875,81000,360,65,1,35,783,N,C,SF,1,P,MI,2005,N,87.26220988,56.72043642,1,N,Not Foreclosed
250985,R,6.5,350000,360,54,2,41,734,N,P,SF,1,P,VA,2008,N,99.35680857,53.65267663,1,N,Not Foreclosed
54093,C,7.5,67000,360,79,1,48,638,N,R,SF,1,I,OK,2005,N,95.96040299,75.80871836,9,N,Foreclosed
224280,C,5.625,155000,180,66,2,49,695,N,P,SF,1,P,OH,2007,N,89.41167097,59.01170284,1,N,Not Foreclosed
176433,C,6.25,206000,360,80,1,58,730,N,R,SF,1,P,MN,2007,N,90.64511165,72.51608932,1,N,Not Foreclosed
179339,R,6.375,118000,360,59,1,50,643,N,C,SF,1,P,IL,2007,N,90.77633051,53.558035,1,N,Not Foreclosed
171687,C,6,114000,180,87,1,18,766,N,R,CO,1,P,NC,2007,N,58.18848246,50.62397972,1,N,Not Foreclosed
130147,C,6.375,260000,360,80,2,36,696,N,C,SF,1,P,CT,2006,N,95.40930769,76.32744615,3,Y,Not Foreclosed
89090,C,6.375,220000,360,90,1,42,650,N,P,PU,1,P,FL,2006,N,94.99889545,85.49900592,3,N,Foreclosed
109248,C,6.75,371000,360,80,2,36,687,N,P,SF,1,P,MD,2006,N,105.4058598,84.32468787,9,Y,Foreclosed
183756,B,6.875,212000,360,90,2,42,633,N,C,SF,1,P,GA,2007,N,97.32435377,87.59191838,9,N,Foreclosed
150420,C,6.5,258000,360,80,2,45,703,N,P,SF,1,P,OH,2006,Y,91.66289535,73.33031628,1,N,Not Foreclosed
115029,C,7,375000,360,74,1,60,611,N,P,SF,1,P,NJ,2006,N,99.497528,73.62817071,3,Y,Foreclosed
36796,R,5.25,328000,360,80,2,28,780,N,P,SF,1,P,MA,2005,N,88.22055793,70.57644634,1,N,Not Foreclosed
225859,R,5.125,50000,180,51,1,34,784,N,C,CO,1,P,NJ,2008,N,80.41054,41.0093754,1,N,Not Foreclosed
46031,R,6.375,95000,360,85,2,29,642,N,P,PU,1,S,AR,2006,N,97.94755789,83.2554242,9,N,Foreclosed
139176,R,6.875,90000,360,95,2,41,675,N,P,SF,1,P,IN,2006,N,96.27004444,91.45654222,9,N,Foreclosed
262221,R,6.625,96000,360,80,2,40,776,N,P,SF,1,I,NC,2008,N,92.61476042,74.09180833,1,N,Not Foreclosed
47060,R,6.375,199000,360,62,2,24,752,N,C,PU,1,P,NV,2006,N,84.21649246,52.21422533,1,Y,Not Foreclosed
65943,C,6.5,117000,360,80,1,33,661,Y,P,SF,1,P,FL,2006,N,91.7465641,73.39725128,1,N,Not Foreclosed
250520,B,6.375,110000,180,77,1,40,629,N,C,SF,1,P,FL,2008,N,66.66331818,51.330755,1,N,Not Foreclosed
199881,C,5.75,222000,360,80,1,45,810,N,P,PU,1,P,PA,2007,N,97.64331982,78.11465586,1,N,Not Foreclosed
251430,B,5.625,260000,180,80,2,39,753,N,P,SF,1,P,OR,2008,N,93.43404231,74.74723385,1,N,Not Foreclosed
228007,B,5.98,192000,360,77,2,41,698,N,R,SF,1,P,WI,2007,N,97.35020833,74.95966042,9,N,Foreclosed
85211,B,6.625,56000,240,42,1,22,700,N,R,SF,1,P,PA,2006,N,91.77767857,38.54662501,1,N,Not Foreclosed
41386,C,5.75,192000,360,64,2,50,639,N,C,SF,1,P,NV,2005,N,100,64,1,N,Not Foreclosed
10505,C,6.375,131000,360,90,3,50,678,N,P,MH,1,P,AZ,2005,N,93.29948092,83.96953282,9,N,Foreclosed
246784,R,6.999,201000,360,80,2,40,792,N,P,PU,1,P,FL,2008,N,99.52425871,79.61940697,1,N,Not Foreclosed
95580,R,6.25,150000,180,31,2,36,642,N,C,SF,1,P,FL,2006,N,91.61435333,28.40044954,1,N,Not Foreclosed
82571,R,6.125,240000,360,74,2,27,654,N,C,SF,1,P,MD,2006,N,96.40125833,71.33693117,9,N,Foreclosed
42203,R,5.375,256000,360,78,2,25,718,N,C,SF,1,P,VA,2005,N,99.20498438,77.37988781,1,N,Not Foreclosed
73667,B,6.625,103000,360,75,2,36,665,N,P,PU,1,I,MN,2006,N,95.75896117,71.81922089,9,N,Foreclosed
63165,R,6.25,152000,240,80,2,43,787,N,R,SF,1,P,MN,2006,N,74.29709868,59.43767895,1,N,Not Foreclosed
169356,R,6,247000,360,95,2,50,637,Y,P,SF,1,P,WI,2007,N,98.8771498,93.93329231,9,N,Foreclosed
41255,R,6.375,42000,360,90,2,23,748,N,P,SF,1,I,MI,2005,N,95.86769048,86.28092143,9,N,Foreclosed
190774,B,6.5,250000,360,66,1,47,715,N,C,SF,1,P,PA,2007,N,98.295644,64.87512504,1,N,Not Foreclosed
118948,C,6.25,294000,360,74,2,37,774,N,R,SF,1,P,VA,2006,N,93.59212585,69.25817313,1,N,Not Foreclosed
258508,C,6,116000,360,80,2,39,746,N,P,CO,1,P,WI,2008,N,96.94906897,77.55925517,1,N,Not Foreclosed
264656,C,5.875,248000,360,80,1,55,742,N,C,SF,1,P,CA,2008,N,95.13271371,76.10617097,1,N,Not Foreclosed
226171,B,6.75,203000,360,73,1,36,786,N,C,SF,1,I,FL,2007,N,97.79247783,71.38850882,9,N,Foreclosed
92996,B,5.875,372000,360,80,2,40,799,N,P,SF,1,P,CA,2006,N,94.10973656,75.28778925,9,N,Foreclosed
125673,C,6.25,332000,360,67,2,26,760,N,C,SF,1,P,CA,2006,N,94.63260241,63.40384361,3,N,Foreclosed
130867,C,6.375,170000,360,59,2,48,657,N,C,SF,1,P,FL,2006,N,97.83068235,57.72010259,9,N,Foreclosed
191423,C,6.75,184000,360,80,2,30,763,N,P,SF,1,S,NC,2007,N,96.30217935,77.04174348,9,N,Foreclosed
81755,R,6.375,410000,360,35,2,32,787,N,P,SF,1,P,MA,2006,N,96.3361561,33.71765465,1,N,Not Foreclosed
74998,R,5.999,277000,180,58,2,36,692,N,P,PU,1,P,NV,2006,N,88.978213,51.60736354,3,N,Foreclosed
91061,B,6.5,240000,360,80,2,63,693,N,P,CO,1,I,VA,2006,N,97.0118875,77.60951,3,N,Foreclosed
224545,R,6.375,225000,360,50,1,47,777,N,C,SF,1,P,HI,2008,N,83.09883111,41.54941556,1,N,Not Foreclosed
181008,C,7.25,105000,360,65,2,33,803,N,C,SF,1,I,IL,2007,N,97.53539048,63.39800382,9,N,Foreclosed
9477,C,5.875,189000,360,74,1,42,630,N,C,SF,1,P,CA,2005,N,98.34372487,72.7743564,1,N,Not Foreclosed
119740,B,6.75,217000,360,90,2,60,707,Y,P,PU,1,P,AZ,2006,N,96.78589401,87.10730461,9,N,Foreclosed
53414,R,6.25,160000,360,79,2,33,670,N,C,SF,1,P,VA,2006,N,95.8893625,75.75259636,1,N,Not Foreclosed
184501,R,6.5,75000,180,68,1,31,664,N,R,SF,1,P,MI,2007,N,83.37696,56.69633282,9,N,Foreclosed
64677,B,6.375,220000,360,64,2,48,809,N,P,SF,1,S,MN,2006,N,2.817531818,1.803220364,1,N,Not Foreclosed
223021,R,6.5,71000,300,90,2,61,738,N,C,SF,1,P,VA,2008,N,92.00383099,82.80344789,1,N,Not Foreclosed
16330,R,5.625,160000,360,80,2,27,803,N,P,SF,1,I,PA,2005,N,76.9739,61.57912,1,N,Not Foreclosed
55606,R,6.125,413000,360,70,2,31,754,N,C,SF,1,P,MD,2006,N,89.76750847,62.83725593,1,N,Not Foreclosed
52048,B,6.375,99000,360,75,2,47,659,N,C,CO,1,P,SC,2006,N,96.3229798,72.24223485,9,N,Foreclosed
184471,B,6.875,231000,360,90,2,40,662,N,R,SF,1,P,OR,2007,N,98.95945022,89.06350518,3,N,Foreclosed
62402,C,5.875,204000,180,80,2,42,770,N,P,SF,1,P,TN,2006,N,94.17540686,75.34032549,1,N,Not Foreclosed
80332,R,6.25,125000,360,56,1,46,713,N,P,SF,1,P,PA,2006,N,86.585112,48.48766272,1,N,Not Foreclosed
85499,C,6.25,120000,360,86,1,34,630,N,P,SF,1,P,VA,2006,N,99.01885,85.15621101,1,N,Not Foreclosed
70218,B,6.375,168000,360,70,1,48,682,N,R,PU,1,P,AZ,2006,N,95.58547024,66.90982917,9,N,Foreclosed
126684,R,6.625,222000,360,73,1,27,605,N,R,PU,1,P,IL,2006,N,87.66245495,63.99359213,1,Y,Not Foreclosed
11844,B,5.875,93000,360,89,1,46,668,N,C,SF,1,P,IN,2005,N,96.47730108,85.86479796,1,N,Not Foreclosed
99456,C,6.375,130000,180,51,2,49,669,N,R,SF,1,P,NJ,2006,N,84.14844615,42.91570754,1,Y,Not Foreclosed
263538,R,6.625,70000,360,52,1,32,615,N,P,SF,1,P,OH,2008,N,95.5559,49.689068,1,N,Not Foreclosed
239011,R,6.375,285000,350,82,2,44,752,N,R,SF,1,P,GA,2008,N,95.63841754,78.42350239,1,N,Not Foreclosed
206367,R,6.375,182000,360,73,1,58,801,N,C,SF,1,P,IL,2007,N,100,73,1,N,Not Foreclosed
265139,B,6.25,417000,360,64,1,59,772,N,P,SF,1,P,CA,2008,N,97.25684173,62.24437871,1,N,Not Foreclosed
141475,B,6.75,417000,360,76,2,24,700,N,C,SF,1,P,CA,2006,N,94.93080096,72.14740873,3,N,Foreclosed
53029,C,6.625,159000,360,95,1,26,656,N,P,SF,1,P,VA,2006,N,98.39912579,93.47916947,1,N,Not Foreclosed
91019,C,5.875,305000,360,69,2,43,782,N,C,SF,1,P,CA,2006,N,94.88136721,65.46814338,9,N,Foreclosed
1632,R,5.875,200000,360,40,1,41,714,N,C,CO,1,P,CA,2005,N,87.543175,35.01727,1,N,Not Foreclosed
161067,R,6.5,308000,360,80,2,42,776,N,P,PU,1,S,VA,2007,N,98.09584091,78.47667273,1,N,Not Foreclosed
222495,R,6.375,248000,360,90,1,46,640,N,R,SF,1,P,NC,2008,N,99.42569355,89.48312419,9,N,Foreclosed
20317,C,5.125,214000,180,80,2,34,763,N,P,SF,1,P,IA,2005,N,81.82580841,65.46064673,1,N,Not Foreclosed
148822,C,6.375,200000,360,80,2,34,681,Y,P,SF,1,P,KS,2006,N,96.185625,76.9485,1,N,Not Foreclosed
230980,R,6.375,122000,360,88,2,31,653,N,R,SF,1,P,OK,2008,N,97.95060656,86.19653377,3,N,Foreclosed
139721,R,6.75,138000,360,60,1,42,760,N,C,SF,1,P,MO,2006,N,84.52322464,50.71393478,1,N,Not Foreclosed
233363,C,6.375,261000,360,80,2,40,727,N,R,SF,1,P,VT,2008,N,100,80,1,N,Not Foreclosed
235699,B,6.75,400000,360,40,2,35,608,N,C,SF,1,P,AZ,2008,N,95.494285,38.197714,1,N,Not Foreclosed
62337,C,6.5,128000,360,93,2,43,711,Y,P,SF,1,P,TX,2006,N,96.30357031,89.56232039,1,N,Not Foreclosed
81379,C,5.875,196000,360,55,1,38,712,N,C,SF,1,P,OR,2006,N,90.0569898,49.53134438,1,N,Not Foreclosed
245057,C,5.75,213000,360,80,1,31,756,N,P,SF,1,S,GA,2008,N,96.98092019,77.58473615,1,N,Not Foreclosed
73335,C,6.5,247000,360,80,1,64,785,N,P,CO,1,P,NJ,2006,N,93.39187449,74.7134996,1,N,Not Foreclosed
76614,B,6.875,54000,360,90,2,5,738,N,P,SF,1,I,IN,2006,N,85.47094444,76.92385,1,N,Not Foreclosed
156867,R,7,207000,360,80,1,45,626,N,C,SF,1,P,NM,2007,N,96.45769565,77.16615652,9,Y,Not Foreclosed
165707,R,7.75,204000,360,90,2,11,647,N,C,SF,1,P,WA,2007,N,98.87084804,88.98376322,1,N,Not Foreclosed
32643,C,5.25,70000,180,32,1,25,798,N,P,SF,1,P,KY,2005,N,82.70812857,26.46660114,1,N,Not Foreclosed
32199,B,5.875,138000,360,61,1,15,762,N,C,SF,1,P,GA,2005,N,93.1803913,56.8400387,1,N,Not Foreclosed
179435,R,6.875,71000,360,80,2,24,671,Y,P,SF,1,P,MI,2007,N,98.03560563,78.42848451,9,N,Foreclosed
100398,R,6.25,100000,180,14,1,16,802,N,C,SF,1,P,CA,2006,N,27.42689,3.8397646,1,N,Not Foreclosed
117081,R,6.125,417000,360,71,2,58,758,N,P,PU,1,P,FL,2006,N,96.63065707,68.60776652,9,N,Foreclosed
76032,R,6.5,100000,360,86,2,25,722,N,C,SF,1,P,NC,2006,N,91.19464,78.42739038,1,N,Not Foreclosed
119864,C,6.375,220000,360,80,2,47,684,N,P,SF,1,P,NC,2006,Y,96.59836364,77.27869091,1,N,Not Foreclosed
76419,R,7,70000,180,20,1,18,804,N,C,SF,1,P,GA,2006,N,100,20,1,N,Not Foreclosed
75849,C,6.125,181000,360,80,2,48,739,N,C,SF,1,P,ID,2006,N,91.60691713,73.2855337,1,N,Not Foreclosed
37748,B,5.5,208000,360,95,2,39,775,Y,P,SF,1,P,WI,2005,N,86.95262019,82.60498918,1,N,Not Foreclosed
50812,B,5.875,254000,360,80,2,50,724,N,C,SF,1,P,OR,2006,N,95.68165748,76.54532598,1,N,Not Foreclosed
246723,B,6.25,168000,360,90,2,30,759,N,P,PU,1,P,SC,2008,N,97.50323214,87.75290893,1,N,Not Foreclosed
22007,C,5.5,124000,360,54,2,30,740,N,R,PU,1,P,MO,2005,N,83.49252419,45.08596306,1,N,Not Foreclosed
49395,C,6.5,139000,360,45,1,60,795,N,C,SF,1,S,CA,2006,N,96.42645324,43.39190396,1,N,Not Foreclosed
151023,R,6.5,106000,180,61,2,34,691,N,C,SF,1,P,PA,2006,N,82.63061321,50.40467406,1,N,Not Foreclosed
180198,R,7.375,67000,360,85,1,40,629,N,C,SF,1,P,IL,2007,N,93.06425373,79.10461567,1,N,Not Foreclosed
70988,R,6.125,174000,360,80,2,24,664,N,P,SF,1,P,TX,2006,N,94.63413793,75.70731034,1,N,Not Foreclosed
157172,B,6.5,96000,360,38,1,63,653,N,C,SF,2,P,FL,2007,N,99.26288542,37.71989647,1,N,Not Foreclosed
247834,C,6.75,52000,240,45,2,25,564,N,R,SF,1,P,KS,2008,N,70.85926923,31.88667115,15,N,Not Foreclosed
62452,R,6.375,200000,360,94,2,41,788,N,P,SF,1,S,FL,2006,N,97.84457,91.97389582,9,N,Foreclosed
27176,C,5.375,175000,360,47,2,56,742,N,P,PU,1,P,CA,2005,N,96.49646286,45.35333754,1,N,Not Foreclosed
54540,B,6.375,262000,360,57,2,24,685,N,R,SF,1,P,MO,2006,N,99.34124046,56.62450706,1,N,Not Foreclosed
226010,R,4.75,229000,120,66,1,48,798,N,R,SF,1,P,KY,2008,N,87.05978166,57.4594559,1,N,Not Foreclosed
118771,B,6.5,73000,360,79,2,42,805,N,R,SF,1,P,MO,2006,N,86.67191781,68.47081507,1,N,Not Foreclosed
148608,B,6.5,50000,360,60,1,50,694,N,C,SF,1,P,WI,2006,N,97.6899,58.61394,9,N,Foreclosed
69158,R,7.125,67000,360,89,1,25,639,N,R,SF,1,I,IN,2006,N,95.54092537,85.03142358,2,N,Foreclosed
13771,C,5.25,105000,360,49,1,60,693,N,C,CO,1,P,CA,2005,N,95.4041619,46.74803933,9,N,Foreclosed
